編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPXOMLSJKHNFFAH09CA,13,.03,見其他登記事項,鋼筋混凝土造,93年7月23日,十二層,
RPXOMLSJKHNFFAH09CA,13,24.91,共有部份,鋼筋混凝土造,93年7月23日,十二層,
RPPOMLNKKHNFFEH28CA,30,10.29,見其他登記事項,鋼筋混凝土造,77年4月27日,三層,
RPSNMLQJKHNFFDH58CA,6,356.24,住家用,鋼筋混凝土造,101年1月5日,二層,一層 二層 見其他登記事項
RPSNMLQJKHNFFDH58CA,8,9.38,見其他登記事項,鋼筋混凝土造,99年2月23日,二層,
RPSNMLQJKHNFFDH58CA,8,.31,見其他登記事項,鋼筋混凝土造,98年11月15日,一層,
RPTNMLTJKHNFFEH09CA,,61.47,住家用,鋼筋混凝土造,106年8月15日,二十二層,三層
RPTNMLTJKHNFFEH09CA,,15.43,共有部份,鋼筋混凝土造,106年8月15日,二十二層,
RPTNMLTJKHNFFEH09CA,,17.18,共有部份,鋼筋混凝土造,106年8月15日,二十二層,
RPTNMLTJKHNFFEH09CA,,.18,見其他登記事項,鋼筋混凝土造,106年8月15日,二十二層,
RPTNMLTJKHNFFEH09CA,,19.89,共有部份,鋼筋混凝土造,106年8月15日,二十二層,
RPTNMLTJKHNFFEH09CA,,15.84,共有部份,鋼筋混凝土造,106年8月15日,二十二層,
RPQOMLMLKHNFFDH28CA,2,71.93,住家用,鋼筋混凝土造,105年2月19日,十一層,十一層
RPQOMLMLKHNFFDH28CA,2,19.12,見其他登記事項,鋼筋混凝土造,105年2月19日,十一層,
RPQOMLMLKHNFFDH28CA,2,14.30,見其他登記事項,鋼筋混凝土造,105年2月19日,十一層,
RPSNMLMLKHNFFDH38CA,22,60.15,住家用,鋼筋混凝土造,84年11月7日,十二層,三層
RPSNMLMLKHNFFDH38CA,22,11.19,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPSNMLMLKHNFFDH38CA,22,8.24,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPXOMLPJKHNFFDH09CA,22,34.08,見其他登記事項,鋼筋混凝土造,84年11月17日,七層,
RPRPMLKMJHNFFEH38CA,17,29.82,共有部份,鋼筋混凝土造,90年6月18日,十層,
RPQNMLQJKHNFFEH48CA,39,741.33,見其他登記事項,見其他登記事項,68年1月17日,一層,一層 地下層
RPRPMLTLJHNFFEH56CA,12,100.30,住家用,鋼筋混凝土造,95年3月16日,十二層,六層
RPRPMLTLJHNFFEH56CA,12,52.29,共有部份,鋼筋混凝土造,95年3月16日,十二層,
RPRPMLTLJHNFFEH56CA,12,13.40,共有部份,鋼筋混凝土造,95年3月16日,十二層,
RPPNMLKMJHNFFEH97CA,3,142.90,住家用,鋼筋混凝土造,103年10月27日,七層,四層
RPPNMLKMJHNFFEH97CA,3,129.88,共有部份,鋼筋混凝土造,103年10月27日,七層,
RPSOMLTLJHNFFEH56CA,23,46.39,住家用,鋼筋混凝土造,83年9月14日,五層,五層
RPSOMLTLJHNFFEH56CA,23,5.99,共有部份,鋼筋混凝土造,83年9月14日,五層,
RPSOMLTLJHNFFEH56CA,23,3.73,共有部份,鋼筋混凝土造,83年9月14日,五層,
RPROMLSJKHNFFEH88CA,22,185.39,見其他登記事項,鋼筋混凝土造,84年11月17日,三層,一層 二層 三層 地下層
RPUNMLLLKHNFFEH58CA,1,125.36,見其他登記事項,鋼筋混凝土造,106年6月19日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPUNMLLLKHNFFEH58CA,1,125.36,見其他登記事項,鋼筋混凝土造,106年6月19日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPUNMLLLKHNFFEH58CA,1,.18,共有部份,鋼筋混凝土造,106年6月19日,一層,
RPUNMLLLKHNFFEH58CA,1,.18,共有部份,鋼筋混凝土造,106年6月19日,一層,
RPWPMLLMJHNFFEH98CA,2,63.95,住家用,鋼筋混凝土造,104年10月13日,九層,二層
RPWPMLLMJHNFFEH98CA,2,63.18,共有部份,鋼筋混凝土造,104年10月13日,九層,
RPWPMLLMJHNFFEH98CA,2,20.67,共有部份,鋼筋混凝土造,104年10月13日,九層,
RPQNMLOKKHNFFFH48CA,,61.39,見其他登記事項,鋼筋混凝土造,106年11月6日,十二層,七層
RPQNMLOKKHNFFFH48CA,,28.83,見其他登記事項,鋼筋混凝土造,106年11月6日,十三層,
RPQNMLTLJHNFFEH88CA,24,79.63,見其他登記事項,鋼筋混凝土造,83年5月27日,四層,一層
RPQNMLTLJHNFFEH88CA,24,3.40,共有部份,鋼筋混凝土造,83年5月27日,四層,
RPVNMLSLJHNFFEH66CA,24,182.58,住家用,鋼筋混凝土造,82年8月4日,四層,一層 二層 三層 四層
RPPOMLQLJHNFFFH68CA,3,98.32,住家用,鋼筋混凝土造,103年11月1日,十三層,十一層
RPPOMLQLJHNFFFH68CA,3,5.01,見其他登記事項,鋼筋混凝土造,103年11月1日,十三層,
RPPOMLQLJHNFFFH68CA,3,24.60,見其他登記事項,鋼筋混凝土造,103年11月1日,十三層,
RPPOMLQLJHNFFFH68CA,3,42.52,見其他登記事項,鋼筋混凝土造,103年11月1日,十三層,
RPPNMLOKKHNFFFH38CA,,64.37,見其他登記事項,鋼筋混凝土造,106年11月6日,十二層,十層
RPPNMLOKKHNFFFH38CA,,54.06,見其他登記事項,鋼筋混凝土造,106年11月6日,十三層,
RPPOMLSJKHNFFFH78CA,2,89.63,住家用,鋼筋混凝土造,104年6月17日,二十四層,十九層
RPPOMLSJKHNFFFH78CA,2,37.11,見其他登記事項,鋼筋混凝土造,104年6月17日,二十四層,
RPPOMLSJKHNFFFH78CA,2,42.62,見其他登記事項,鋼筋混凝土造,104年6月17日,二十四層,
RPWNMLTLJHNFFGH07CA,39,108.60,住家用,加強磚造,67年11月14日,二層,一層 二層 騎樓
RPRNMLPLJHNFFFH68CA,36,90.96,住家用,鋼筋混凝土造,70年11月13日,五層,五層
RPOOMLQLJHNFFEH48CA,16,95.19,住家用,鋼筋混凝土造,91年5月16日,十四層,四層
RPOOMLQLJHNFFEH48CA,16,19.46,共有部份,鋼筋混凝土造,91年5月16日,十四層,
RPOOMLQLJHNFFEH48CA,16,41.12,共有部份,鋼筋混凝土造,91年5月16日,十四層,
RPOOMLQLJHNFFEH48CA,16,10.35,共有部份,鋼筋混凝土造,91年5月16日,十四層,
RPVNMLTLJHNFFGH96CA,5,21.01,共有部份,鋼筋混凝土造,101年10月29日,十五層,
RPUNMLTLJHNFFGH86CA,5,87.53,住家用,鋼筋混凝土造,101年10月29日,十五層,十層
RPUNMLTLJHNFFGH86CA,5,49.02,共有部份,鋼筋混凝土造,101年10月29日,十五層,
RPQNMLKLKHNFFFH18CA,37,92.65,住家用,加強磚造,69年12月30日,四層,四層
RPVOMLKMJHNFFFH78CA,36,83.29,住家用,加強磚造,70年10月9日,四層,三層
RPWQMLKMJHNFFEH09DA,12,272.25,見其他登記事項,鋼筋混凝土造,94年6月23日,四層,一層 二層 三層 四層 地下層
RPWQMLKMJHNFFEH09DA,12,56.56,共有部份,鋼筋混凝土造,94年6月23日,五層,
RPWQMLKMJHNFFEH09DA,12,8.17,共有部份,鋼筋混凝土造,94年6月23日,五層,
RPOPMLLMJHNFFBH97DA,19,89.94,見其他登記事項,鋼筋混凝土造,88年2月2日,九層,九層
RPOPMLLMJHNFFBH97DA,19,40.09,共有部分,鋼筋混凝土造,88年2月2日,九層,
RPOPMLLMJHNFFBH97DA,19,13.46,共有部分,鋼筋混凝土造,88年2月2日,九層,
RPUOMLTLJHNFFAH09DA,11,60.38,住家用,鋼筋混凝土造,95年9月10日,十四層,十二層
RPUOMLTLJHNFFAH09DA,11,15.24,共有部份,鋼筋混凝土造,95年9月10日,十四層,
RPUOMLTLJHNFFAH09DA,11,6.33,共有部份,鋼筋混凝土造,95年9月10日,十四層,
RPPNMLOKKHNFFGH48CA,21,.09,商業用,鋼筋混凝土造,85年11月9日,八層,一層
RPPNMLOKKHNFFGH48CA,21,21.35,共有部份,鋼筋混凝土造,85年11月9日,八層,
RPSNMLTLJHNFFGH76DA,22,89.72,住家用,鋼筋混凝土造,85年3月6日,五層,二層
RPSNMLTLJHNFFGH76DA,22,2.56,共有部份,鋼筋混凝土造,85年3月6日,五層,
RPWPMLQKLHNFFBH76EA,23,38.36,住家用,鋼筋混凝土造,83年10月5日,七層,七層
RPWPMLQKLHNFFBH76EA,23,6.66,共有部份,鋼筋混凝土造,83年10月5日,七層,
RPWPMLQKLHNFFBH76EA,23,4.44,共有部份,鋼筋混凝土造,83年10月5日,七層,
RPTNMLTLJHNFFAH88DA,41,45.38,住家用,加強磚造,65年12月6日,二層,一層 二層
RPROMLQLJHNFFAH48DA,22,49.44,住家用,鋼筋混凝土造,84年11月14日,七層,四層
RPROMLQLJHNFFAH48DA,22,6.18,共有部份,鋼筋混凝土造,84年11月14日,七層,
RPQOMLTJKHNFFBH68DA,38,74.56,住家用,加強磚造,68年12月31日,二層,一層 二層 屋頂突出物 騎樓
RPPOMLSJKHNFFHH98CA,1,421.71,見其他登記事項,鋼筋混凝土造,106年7月11日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPRNMLOKKHNFFHH78CA,4,89.04,住家用,鋼筋混凝土造,103年2月24日,十九層,二層
RPRNMLOKKHNFFHH78CA,4,45.16,見其他登記事項,鋼筋混凝土造,103年2月24日,十九層,
RPRNMLOKKHNFFHH78CA,4,21.67,見其他登記事項,鋼筋混凝土造,103年2月24日,十九層,
RPTOMLSJKHNFFHH76CA,23,61.08,住家用,鋼筋混凝土造,84年1月4日,九層,七層
RPTOMLSJKHNFFHH76CA,23,21.28,共有部份,鋼筋混凝土造,84年1月4日,九層,
RPWNMLLKKHNFFHH98CA,,43.39,住家用,鋼筋混凝土造,106年10月19日,十三層,六層
RPWNMLLKKHNFFHH98CA,,22.26,見其他登記事項,鋼筋混凝土造,106年10月19日,十三層,
RPSOMLSJKHNFFHH66CA,3,121.40,住家用,鋼筋混凝土造,104年6月18日,九層,三層
RPSOMLSJKHNFFHH66CA,3,60.56,見其他登記事項,鋼筋混凝土造,104年6月18日,九層,
RPSOMLSJKHNFFHH66CA,3,19.05,見其他登記事項,鋼筋混凝土造,104年6月18日,九層,
RPQNMLLJKHNFFHH28CA,37,78.00,住家用,鋼筋混凝土造,70年4月17日,四層,二層
RPUNMLLKKHNFFHH78CA,,43.49,住家用,鋼筋混凝土造,106年10月19日,十三層,九層
RPUNMLLKKHNFFHH78CA,,22.34,見其他登記事項,鋼筋混凝土造,106年10月19日,十三層,
RPOOMLLKKHNFFHH28CA,,43.39,住家用,鋼筋混凝土造,106年10月19日,十三層,七層
RPOOMLLKKHNFFHH28CA,,22.26,見其他登記事項,鋼筋混凝土造,106年10月19日,十三層,
RPSNMLLJKHNFFHH48CA,15,19.22,住家用,鋼筋混凝土造,92年1月29日,七層,四層
RPSNMLLJKHNFFHH48CA,15,8.25,共有部份,鋼筋混凝土造,92年1月29日,七層,
RPSNMLLJKHNFFHH48CA,15,9.19,共有部份,鋼筋混凝土造,92年1月29日,七層,
RPVOMLLMJHNFFHH09CA,22,166.05,住商用,鋼筋混凝土造,84年6月19日,三層,一層 二層 三層 屋頂突出物
RPVOMLLMJHNFFHH09CA,22,46.10,共有部份,鋼筋混凝土造,84年6月19日,三層,
RPWNMLQJKHNFFHH76CA,11,97.21,見其他登記事項,鋼筋混凝土造,95年9月27日,六層,五層 六層
RPWNMLQJKHNFFHH76CA,11,25.01,共有部份,鋼筋混凝土造,95年9月27日,六層,
RPWNMLQJKHNFFHH76CA,11,14.83,共有部份,鋼筋混凝土造,95年9月27日,六層,
RPUNMLSJKHNFFHH76CA,29,100.16,住家用,鋼筋混凝土造,78年2月3日,四層,三層
RPVOMLKMJHNFFHH98CA,5,89.09,住家用,鋼筋混凝土造,101年12月15日,十五層,十二層
RPVOMLKMJHNFFHH98CA,5,75.68,見其他登記事項,鋼筋混凝土造,101年12月15日,十五層,
RPTOMLTLJHNFFHH96CA,25,205.52,工業用,鋼筋混凝土造,81年5月23日,六層,四層
RPUNMLLMJHNFFAH28DA,10,92.84,住家用,鋼筋混凝土造,96年12月25日,十二層,十一層
RPUNMLLMJHNFFAH28DA,10,54.95,共有部份,鋼筋混凝土造,96年12月25日,十二層,
RPTOMLTLJHNFFHH96CA,25,35.71,共有部份,鋼筋混凝土造,81年5月23日,六層,
RPUNMLLMJHNFFAH28DA,10,13.93,共有部份,鋼筋混凝土造,96年12月25日,十二層,
RPTOMLTLJHNFFHH96CA,25,44.45,共有部份,鋼筋混凝土造,81年5月23日,六層,
RPOQMLLJKHNFFBH87DA,14,101.47,住家用,鋼筋混凝土造,92年7月15日,十三層,十一層
RPOQMLLJKHNFFBH87DA,14,18.74,共有部分,鋼筋混凝土造,92年7月15日,十三層,
RPOQMLLJKHNFFBH87DA,14,17.42,共有部分,鋼筋混凝土造,92年7月15日,十三層,
RPPQMLKMJHNFFEH38DA,6,113.49,住家用,鋼筋混凝土造,100年8月24日,十二層,三層
RPPQMLKMJHNFFEH38DA,6,28.98,共有部份,鋼筋混凝土造,100年8月24日,十二層,
RPPQMLKMJHNFFEH38DA,6,53.59,共有部份,鋼筋混凝土造,100年8月24日,十二層,
RPQPMLKMJHNFFFH48DA,4,85.90,住家用,鋼筋混凝土造,102年8月23日,十三層,六層
RPQPMLKMJHNFFFH48DA,4,74.90,見其他登記事項,鋼筋混凝土造,102年8月23日,十三層,
RPQPMLLLKHNFFGH58CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,十四層
RPQPMLLLKHNFFGH58CA,,61.58,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPWOMLMJLHNFFAH68EA,23,48.43,見其他登記事項,鋼筋混凝土造,84年4月14日,十七層,十二層
RPWOMLMJLHNFFAH68EA,23,9.25,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPWOMLMJLHNFFAH68EA,23,34.56,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPWOMLMJLHNFFAH68EA,23,2.67,共有部份,鋼筋混凝土造,84年4月14日,十七層,
RPSPMLLLKHNFFGH78CA,,63.26,住家用,鋼筋混凝土造,106年8月17日,十五層,十五層
RPSPMLLLKHNFFGH78CA,,61.58,共有部份,鋼筋混凝土造,106年8月17日,十五層,
RPQNMLMLKHNFFGH48CA,37,80.00,住家用,加強磚造,70年1月6日,二層,一層 二層
RPTNMLLJKHNFFHH58CA,23,112.75,見其他登記事項,鋼筋混凝土造,84年6月16日,三層,一層 二層 三層 騎樓
RPSOMLMJLHNFFGH68CA,47,140.66,住家用,加強磚造,60年3月13日,二層,一層 二層 騎樓
RPPOMLQLJHNFFGH78CA,37,179.10,住家用,加強磚造,69年11月11日,三層,一層 二層 三層 騎樓
RPOOMLKMJHNFFGH18CA,11,199.84,住家用,鋼筋混凝土造,96年6月20日,四層,一層 二層 三層 四層
RPOOMLKMJHNFFGH18CA,11,.15,共有部份,鋼筋混凝土造,96年6月20日,一層,
RPUNMLMJKHNFFFH58CA,44,87.60,住家用,加強磚造,62年8月7日,二層,一層 二層 騎樓
RPTNMLTLJHNFFGH76CA,24,156.50,見其他登記事項,鋼筋混凝土造,82年11月22日,二層,一層 二層 屋頂突出物 地下層
RPTNMLTLJHNFFGH76CA,24,24.05,共有部份,鋼筋混凝土造,82年11月22日,二層,
RPVNMLNKKHNFFGH98CA,2,204.32,見其他登記事項,鋼筋混凝土造,105年6月30日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLTLJHNFFFH88CA,18,97.34,住家用,鋼筋混凝土造,88年11月25日,十三層,六層
RPPNMLTLJHNFFFH88CA,18,18.58,共有部分,鋼筋混凝土造,88年11月25日,十三層,
RPPNMLTLJHNFFFH88CA,18,24.86,共有部分,鋼筋混凝土造,88年11月25日,十三層,
RPXNMLTLJHNFFFH07CA,2,69.07,住家用,鋼筋混凝土造,104年7月20日,十四層,二層
RPXNMLTLJHNFFFH07CA,2,57.91,見其他登記事項,鋼筋混凝土造,104年7月20日,十四層,
RPTOMLQJKHNFFFH98CA,3,87.09,住家用,鋼筋混凝土造,104年6月9日,十五層,十三層
RPTOMLQJKHNFFFH98CA,3,69.63,見其他登記事項,鋼筋混凝土造,104年6月9日,十五層,
RPSNMLTJKHNFFFH09CA,1,123.02,見其他登記事項,鋼筋混凝土造,105年9月1日,二十三層,九層
RPSNMLTJKHNFFFH09CA,1,74.93,見其他登記事項,鋼筋混凝土造,105年9月1日,二十三層,
RPSNMLTJKHNFFFH09CA,1,43.72,見其他登記事項,鋼筋混凝土造,105年9月1日,二十三層,
RPXNMLLJKHNFFFH78CA,2,99.69,見其他登記事項,鋼筋混凝土造,105年5月16日,二十層,十一層
RPXNMLLJKHNFFFH78CA,2,76.13,見其他登記事項,鋼筋混凝土造,105年5月16日,二十層,
RPWNMLKMJHNFFEH68CA,24,105.33,住家用,鋼筋混凝土造,83年6月11日,五層,二層
RPWNMLKMJHNFFEH68CA,24,13.58,共有部份,鋼筋混凝土造,83年6月11日,五層,
RPROMLTLJHNFFEH09CA,37,116.78,住家用,加強磚造,70年4月10日,二層,一層 二層
RPWOMLQJKHNFFFH66CA,1,88.64,見其他登記事項,鋼筋混凝土造,105年6月22日,十三層,十層
RPWOMLQJKHNFFFH66CA,1,53.05,共有部分,鋼筋混凝土造,105年6月22日,十五層,
RPWOMLQJKHNFFFH66CA,1,20.03,共有部分,鋼筋混凝土造,105年6月22日,十三層,
RPXOMLQJKHNFFFH76CA,2,53.05,共有部分,鋼筋混凝土造,105年6月22日,十五層,
RPXOMLQJKHNFFFH76CA,2,19.88,共有部分,鋼筋混凝土造,105年6月22日,十三層,
RPXOMLQJKHNFFFH76CA,2,88.64,見其他登記事項,鋼筋混凝土造,105年6月22日,十三層,五層
RPXOMLTLJHNFFEH07CA,11,109.51,住家用,鋼筋混凝土造,95年11月8日,十二層,五層
RPXOMLTLJHNFFEH07CA,11,.49,見其他登記事項,鋼筋混凝土造,95年11月8日,十二層,
RPXOMLTLJHNFFEH07CA,11,78.74,共有部份,鋼筋混凝土造,95年11月8日,十二層,
RPXOMLTLJHNFFEH07CA,11,19.76,共有部份,鋼筋混凝土造,95年11月8日,十二層,
RPXOMLTLJHNFFEH07CA,11,18.28,共有部份,鋼筋混凝土造,95年11月8日,十二層,
RPXOMLTLJHNFFEH07CA,11,9.61,共有部份,鋼筋混凝土造,95年11月8日,十二層,
RPVNMLSJKHNFFEH56CA,12,94.00,住家用,鋼筋混凝土造,94年12月5日,十二層,五層
RPVNMLSJKHNFFEH56CA,12,20.42,共有部份,鋼筋混凝土造,94年12月5日,十二層,
RPVNMLSJKHNFFEH56CA,12,35.01,共有部份,鋼筋混凝土造,94年12月5日,十二層,
RPVNMLSJKHNFFEH56CA,12,.03,見其他登記事項,鋼筋混凝土造,94年12月5日,十二層,
RPVNMLSJKHNFFEH56CA,12,9.56,共有部份,鋼筋混凝土造,94年12月5日,十二層,
RPOOMLLJKHNFFFH97CA,2,99.69,見其他登記事項,鋼筋混凝土造,105年5月16日,二十層,四層
RPOOMLLJKHNFFFH97CA,2,76.13,見其他登記事項,鋼筋混凝土造,105年5月16日,二十層,
RPQOMLMJKHNFFEH18CA,19,113.50,住家用,鋼筋混凝土造,87年6月29日,十四層,六層
RPQOMLMJKHNFFEH18CA,19,6.98,共有部份,鋼筋混凝土造,87年6月29日,十四層,
RPQOMLMJKHNFFEH18CA,19,22.95,共有部份,鋼筋混凝土造,87年6月29日,十四層,
RPQOMLMJKHNFFEH18CA,19,41.85,共有部份,鋼筋混凝土造,87年6月29日,十四層,
RPPPMLTLJHNFFEH98CA,11,84.64,住家用,鋼筋混凝土造,95年11月5日,十二層,四層
RPPPMLTLJHNFFEH98CA,11,57.55,共有部份,鋼筋混凝土造,95年11月5日,十二層,
RPWOMLMJKHNFFEH78CA,3,190.37,住家用,鋼筋混凝土造,104年1月12日,十層,三層
RPWOMLMJKHNFFEH78CA,3,108.85,共有部份,鋼筋混凝土造,104年1月12日,十層,
RPWOMLMJKHNFFEH78CA,3,33.61,共有部份,鋼筋混凝土造,104年1月12日,十層,
RPQPMLMLKHNFFEH48CA,3,144.87,住家用,鋼筋混凝土造,103年9月29日,九層,七層
RPQPMLMLKHNFFEH48CA,3,15.16,共有部份,鋼筋混凝土造,103年9月29日,九層,
RPQPMLMLKHNFFEH48CA,3,111.95,共有部份,鋼筋混凝土造,103年9月29日,九層,
RPPPMLMJKHNFFEH18CA,3,140.50,住家用,鋼筋混凝土造,104年1月12日,九層,四層
RPPPMLMJKHNFFEH18CA,3,66.72,共有部份,鋼筋混凝土造,104年1月12日,十層,
RPPPMLMJKHNFFEH18CA,3,26.46,共有部份,鋼筋混凝土造,104年1月12日,九層,
RPTOMLMJKHNFFEH48CA,31,129.00,住家用,鋼筋混凝土造,76年2月4日,三層,一層 二層 三層
RPWNMLMJKHNFFDH58CA,50,154.84,見其他登記事項,見使用執照,57年5月7日,二層,一層 二層
RPRNMLTJKHNFFEH88CA,1,124.72,住家用,鋼筋混凝土造,106年6月15日,二十六層,八層
RPRNMLTJKHNFFEH88CA,1,119.84,共有部份,鋼筋混凝土造,106年6月15日,二十六層,
RPXOMLMJKHNFFEH88CA,2,179.44,住家用,鋼筋混凝土造,104年1月12日,九層,七層
RPXOMLMJKHNFFEH88CA,2,100.43,共有部份,鋼筋混凝土造,104年1月12日,十層,
RPXOMLMJKHNFFEH88CA,2,29.81,共有部份,鋼筋混凝土造,104年1月12日,九層,
RPRNMLMJKHNFFDH08CA,25,135.79,見其他登記事項,鋼筋混凝土造,81年10月7日,三層,一層 二層 三層
RPXNMLNKKHNFFEH98CA,1,84.35,住家用,鋼筋混凝土造,105年10月19日,十層,六層
RPXNMLNKKHNFFEH98CA,1,74.13,共有部份,鋼筋混凝土造,105年10月19日,十層,
RPUNMLSJKHNFFDH98CA,,63.87,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,四層
RPUNMLSJKHNFFDH98CA,,59.75,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,
RPROMLNLKHNFFEH58CA,13,.04,見其他登記事項,鋼筋混凝土造,94年3月25日,十四層,
RPROMLNLKHNFFEH58CA,13,84.47,住家用,鋼筋混凝土造,94年3月25日,十四層,八層
RPROMLNLKHNFFEH58CA,13,20.28,共有部份,鋼筋混凝土造,94年3月25日,十四層,
RPROMLNLKHNFFEH58CA,13,9.23,共有部份,鋼筋混凝土造,94年3月25日,十四層,
RPROMLNLKHNFFEH58CA,13,29.06,共有部份,鋼筋混凝土造,94年3月25日,十四層,
RPOOMLLMJHNFFDH97CA,3,56.79,住家用,鋼筋混凝土造,104年1月15日,十一層,四層
RPOOMLLMJHNFFDH97CA,3,.07,見其他登記事項,鋼筋混凝土造,104年1月15日,一層,
RPOOMLLMJHNFFDH97CA,3,21.85,見其他登記事項,鋼筋混凝土造,104年1月15日,十一層,
RPRNMLLJKHNFFDH97CA,13,21.30,住家用,鋼筋混凝土造,93年12月6日,四層,四層
RPRNMLLJKHNFFDH97CA,13,5.98,見其他登記事項,鋼筋混凝土造,93年12月6日,四層,
RPUOMLKMJHNFFDH48CA,3,82.62,住家用,鋼筋混凝土造,104年5月19日,十層,四層
RPUOMLKMJHNFFDH48CA,3,51.83,見其他登記事項,鋼筋混凝土造,104年5月19日,十層,
RPSOMLLJKHNFFDH18CA,11,129.92,農舍,見其他登記事項,95年9月21日,一層,一層
RPUOMLKMJHNFFDH48CA,3,19.89,見其他登記事項,鋼筋混凝土造,104年5月19日,十層,
RPTOMLLMJHNFFDH48CA,10,176.24,見其他登記事項,鋼筋混凝土造,97年4月18日,四層,一層 二層 三層 四層 屋頂突出物
RPTOMLLMJHNFFDH48CA,10,.26,見其他登記事項,鋼筋混凝土造,97年4月18日,四層,
RPVOMLKMJHNFFDH58CA,3,80.38,住家用,鋼筋混凝土造,104年5月19日,十層,三層
RPVOMLKMJHNFFDH58CA,3,51.30,見其他登記事項,鋼筋混凝土造,104年5月19日,十層,
RPVOMLKMJHNFFDH58CA,3,19.34,見其他登記事項,鋼筋混凝土造,104年5月19日,十層,
RPXNMLKMJHNFFDH68CA,36,104.80,住家用,鋼筋混凝土加強磚造,70年12月8日,二層,一層 二層
RPROMLKMJHNFFDH18CA,37,99.90,住家用,加強磚造,70年1月6日,二層,一層 二層
RPQOMLQJKHNFFDH48CA,23,92.49,住家用,鋼筋混凝土造,83年9月14日,五層,五層
RPQOMLQJKHNFFDH48CA,23,6.94,共同使用部份,鋼筋混凝土造,83年9月14日,五層,
RPQOMLQJKHNFFDH48CA,23,.13,見其他登記事項,鋼筋混凝土造,83年9月14日,一層,
RPSPMLMKKHNFFAH18CA,1,64.99,住家用,鋼筋混凝土造,106年1月23日,十四層,三層
RPSPMLMKKHNFFAH18CA,1,14.12,見其他登記事項,鋼筋混凝土造,106年1月23日,十四層,
RPSPMLMKKHNFFAH18CA,1,15.94,見其他登記事項,鋼筋混凝土造,106年1月23日,十四層,
RPTPMLMKKHNFFAH28CA,1,64.39,住家用,鋼筋混凝土造,106年1月23日,十四層,八層
RPTPMLMKKHNFFAH28CA,1,16.44,見其他登記事項,鋼筋混凝土造,106年1月23日,十四層,
RPTPMLMKKHNFFAH28CA,1,14.01,見其他登記事項,鋼筋混凝土造,106年1月23日,十四層,
RPWQMLQJKHNFFAH98CA,6,172.84,見其他登記事項,鋼筋混凝土造,101年5月25日,十五層,十四層
RPWQMLQJKHNFFAH98CA,6,140.01,見其他登記事項,鋼筋混凝土造,101年5月25日,十五層,
RPUPMLMKKHNFFAH38CA,1,64.39,住家用,鋼筋混凝土造,106年1月23日,十四層,九層
RPUPMLMKKHNFFAH38CA,1,16.44,見其他登記事項,鋼筋混凝土造,106年1月23日,十四層,
RPUPMLMKKHNFFAH38CA,1,14.01,見其他登記事項,鋼筋混凝土造,106年1月23日,十四層,
RPVPMLTJKHNFFAH09CA,4,113.11,住家用,鋼筋混凝土造,102年9月30日,十二層,十層
RPVPMLTJKHNFFAH09CA,4,24.41,見其他登記事項,鋼筋混凝土造,102年9月30日,十二層,
RPVPMLTJKHNFFAH09CA,4,58.94,見其他登記事項,鋼筋混凝土造,102年9月30日,十二層,
RPUPMLNKKHNFFAH48CA,13,68.59,住家用,鋼筋混凝土造,93年7月23日,十二層,二層
RPUPMLNKKHNFFAH48CA,13,13.00,共有部份,鋼筋混凝土造,93年7月23日,十二層,
RPUPMLNKKHNFFAH48CA,13,8.75,共有部份,鋼筋混凝土造,93年7月23日,十二層,
RPUPMLNKKHNFFAH48CA,13,.03,見其他登記事項,鋼筋混凝土造,93年7月23日,十二層,
RPUPMLNKKHNFFAH48CA,13,27.34,共有部份,鋼筋混凝土造,93年7月23日,十二層,
RPVQMLQJKHNFFAH88CA,8,299.79,見其他登記事項,鋼筋混凝土造,99年4月22日,二十五層,六層
RPVQMLQJKHNFFAH88CA,8,127.55,見其他登記事項,鋼筋混凝土造,99年4月22日,二十五層,
RPVQMLQJKHNFFAH88CA,8,45.95,見其他登記事項,鋼筋混凝土造,99年4月22日,二十五層,
RPQSMLNKKHNFFAH38CA,1,84.92,住家用,鋼筋混凝土造,105年11月23日,二十一層,十八層
RPQSMLNKKHNFFAH38CA,1,28.61,見其他登記事項,鋼筋混凝土造,105年11月23日,二十一層,
RPQSMLNKKHNFFAH38CA,1,60.73,見其他登記事項,鋼筋混凝土造,105年11月23日,二十一層,
RPQPMLQJKHNFFAH28CA,13,97.21,住家用,鋼筋混凝土造,93年7月23日,十二層,二層
RPQPMLQJKHNFFAH28CA,13,.03,見其他登記事項,鋼筋混凝土造,93年7月23日,十二層,
RPQPMLQJKHNFFAH28CA,13,24.91,共有部份,鋼筋混凝土造,93年7月23日,十二層,
