編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area (square meter),the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLTJJHNFFHN27CA,,126.26,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPUNMLTJJHNFFHN37CA,,164.81,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPRNMLTJJHNFFHN07CA,,171.01,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPSNMLTJJHNFFHN17CA,,168.78,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPOOMLPLKIMFFHN76CA,33,148.42,住家用,鋼筋混凝土造,73年9月4日,二層,一層 二層 騎樓
RPVNMLTKKIMFFGN57CA,,174.96,住家用,鋼筋混凝土造,106年8月1日,三層,一層 二層 三層
RPUNMLTKKIMFFGN47CA,,174.96,住家用,鋼筋混凝土造,106年8月1日,三層,一層 二層 三層
RPOOMLLLKIMFFFN88DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPSOMLLLKIMFFFN66DA,,127.80,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPXNMLLLKIMFFFN07DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPQOMLLLKIMFFFN09DA,,130.57,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPTOMLLLKIMFFFN76DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPSNMLMLKIMFFFN66DA,,127.07,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPUNMLPKKIMFFGN17DA,,142.70,住家用,鋼筋混凝土造,106年6月26日,三層,一層 二層 三層 屋頂突出物
RPWNMLTJJHNFFHN57CA,,169.33,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPOOMLTJJHNFFHN86CA,,169.33,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPWNMLPKKIMFFGN37DA,,142.70,住家用,鋼筋混凝土造,106年6月26日,三層,一層 二層 三層 屋頂突出物
RPPNMLKLKIMFFGN88DA,35,111.56,住商用,加強磚造,71年10月19日,二層,一層 二層 騎樓
RPVNMLTJJHNFFHN47CA,,172.17,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPVOMLLLKIMFFFN96DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPOPMLLLKIMFFFN98DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPXOMLLLKIMFFFN17DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPRPMLLLKIMFFFN66DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPWOMLLLKIMFFFN07DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPQPMLLLKIMFFFN56DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPSPMLLLKIMFFFN76DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPRNMLTJJHNFFEN76CA,,149.62,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層 見其他登記事項
RPPOMLTJJHNFFHN96CA,,180.94,見其他登記事項,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 屋頂突出物
RPQNMLQLKIMFFHN96CA,38,97.94,住家用,加強磚造,68年9月29日,二層,一層 二層
RPPNMLLMKIMFFHN09CA,23,135.87,住家用,鋼筋混凝土造,83年6月11日,四層,一層 二層 三層 四層
RPRNMLTLKIMFFDN96CA,19,109.35,見其他登記事項,鋼筋混凝土造,87年3月12日,九層,一層
RPRNMLTLKIMFFDN96CA,19,81.02,見其他登記事項,鋼筋混凝土造,87年3月12日,九層,
RPSNMLTKKIMFFDN96CA,,258.75,見其他登記事項,鋼筋混凝土造,106年9月11日,四層,一層 二層 三層 四層
RPOOMLMKJHNFFDN48CA,18,169.31,住家用,鋼筋混凝土造,88年12月29日,三層,一層 二層 三層
RPPPMLLLKIMFFFN98CA,22,142.82,住商用,鋼筋混凝土造,84年11月22日,三層,一層 二層 三層 騎樓
RPRNMLOJJHNFFDN78CA,23,139.71,住商用,鋼筋混凝土造,83年9月29日,四層,一層 二層 三層 四層 騎樓
RPRNMLLLKIMFFDN78CA,24,188.54,住家用,鋼筋混凝土造,82年8月27日,四層,一層 二層 三層 四層
RPRNMLMLKIMFFCN78CA,1,189.62,見其他登記事項,鋼筋混凝土造,106年2月21日,四層,一層 二層 三層 四層 騎樓
RPUNMLMKJHNFFCN88CA,22,71.80,住家用,鋼筋混凝土造,84年8月11日,八層,六層
RPUNMLMKJHNFFCN88CA,22,27.42,見其他登記事項,鋼筋混凝土造,84年8月11日,八層,
RPSNMLKLKIMFFBN58CA,1,202.42,住家用,鋼筋混凝土造,106年4月14日,四層,一層 二層 三層 四層
RPWNMLLKJHNFFCN98CA,1,166.54,見其他登記事項,鋼筋混凝土造,105年6月14日,三層,一層 二層 三層 騎樓 見其他登記事項
RPUNMLTKKIMFFAN86CA,,146.34,見其他登記事項,鋼筋混凝土造,106年9月7日,四層,一層 二層 三層 四層
RPUNMLLLKIMFFAN78CA,39,83.16,住家用,鋼筋混凝土加強磚造,68年4月3日,二層,一層 二層
RPPOMLRLKIMFFAN98CA,38,27.96,住商用,鋼筋混凝土造,68年5月29日,三層,一層 二層 三層
RPUOMLSKKIMFFAN86CA,26,169.24,住商用,鋼筋混凝土造,81年4月22日,四層,一層 二層 三層 四層
RPOPMLRLKIMFFAN98CA,39,123.51,住商用,鋼筋混凝土造,67年7月5日,三層,一層 二層 三層 騎樓
RPXOMLLLKIMFFAN56CA,1,197.65,農舍,鋼筋混凝土造,105年12月1日,三層,一層 二層 三層
RPVNMLKLKIMFFAN78CA,1,199.27,見其他登記事項,鋼筋混凝土造,105年9月12日,三層,一層 二層 三層 屋頂突出物
RPVNMLKKJHNFFAN58CA,2,160.89,住家用,鋼筋混凝土造,104年12月14日,四層,一層 二層 三層 四層
RPQNMLKLKIMFFAN28CA,,227.67,見其他登記事項,鋼筋混凝土造,106年9月21日,三層,一層 二層 三層 屋頂突出物 騎樓
RPROMLMJJHNFFAN38CA,1,140.32,見其他登記事項,鋼筋混凝土造,105年9月26日,三層,一層 二層 三層 屋頂突出物
RPROMLTJJHNFFAN09CA,47,37.60,住家用,加強磚造,59年12月23日,一層,一層
RPSNMLTJJHNFFAN09CA,37,111.75,住商用,鋼筋混凝土造,69年12月30日,二層,一層 二層 騎樓
RPWNMLLLKIMFFAN98CA,21,96.48,住家用,鋼筋混凝土造,86年1月21日,八層,五層
RPWNMLLLKIMFFAN98CA,21,27.50,住家用,鋼筋混凝土造,86年1月1日,八層,
RPWNMLPKJHNFFAN56CA,5,250.35,見其他登記事項,鋼筋混凝土造,101年10月25日,五層,一層 二層 三層 四層 五層
RPUNMLMLKIMFFAN88CA,39,304.81,見其他登記事項,鋼筋混凝土加強磚造,67年11月29日,二層,一層 二層
RPTNMLKKJHNFFAN38CA,21,110.30,住商用,鋼筋混凝土造,86年1月21日,八層,一層 二層 騎樓
RPTNMLKKJHNFFAN38CA,21,26.52,住家用,鋼筋混凝土造,86年1月1日,八層,
RPXNMLLLKIMFFAN09CA,23,335.82,農舍,加強磚造,83年11月1日,二層,一層 二層
RPPOMLQLKIMFFAN88CA,24,116.48,住家用,鋼筋混凝土造,83年4月14日,八層,七層
RPPOMLQLKIMFFAN88CA,24,50.37,見其他登記事項,鋼筋混凝土造,83年4月14日,八層,
RPTNMLRLKIMFFAN66CA,11,100.48,見其他登記事項,鋼筋混凝土造,96年2月7日,八層,八層
RPTNMLRLKIMFFAN66CA,11,67.15,見其他登記事項,鋼筋混凝土造,96年2月7日,八層,
RPTNMLRKJHNFFDN76CA,32,37.24,住家用,鋼筋混凝土造,74年12月24日,五層,五層
RPXNMLKKJHNFFAN78CA,50,109.98,住家用,鋼筋混凝土加強磚造,57年3月5日,二層,一層 二層
RPPNMLNLKIMFFCN68CA,37,124.54,住家用,鋼筋混凝土加強磚造,69年12月23日,二層,一層 二層 騎樓
RPPNMLKLKIMFFEN58CA,44,191.62,住家用,鋼筋混凝土加強磚造,62年10月31日,三層,一層 二層 三層 騎樓
RPXNMLTLKIMFFAN27CA,11,200.17,住家用,鋼筋混凝土造,95年10月30日,四層,一層 二層 三層 四層
RPRNMLQLKIMFFBN09CA,3,159.04,見其他登記事項,鋼筋混凝土造,104年3月3日,三層,一層 二層 三層 見其他登記事項
RPQNMLOKJHNFFFN98CA,2,173.88,住宅,鋼筋混凝土造,104年12月24日,四層,一層 二層 三層 四層
RPWNMLLLKIMFFFN96DA,,127.76,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPTPMLLLKIMFFFN86DA,,129.14,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPPNMLPLKIMFFFN66DA,,129.14,住宅,鋼筋混凝土加強磚造,106年9月1日,三層,一層 二層 三層 見其他登記事項
RPPNMLLLKIMFFEN78DA,38,107.42,住商用,鋼筋混凝土加強磚造,69年3月5日,二層,一層 二層 騎樓
RPPOMLLLKIMFFAN48DA,36,109.46,住家用,鋼筋混凝土造,70年12月29日,五層,五層
RPPNMLOKJHNFFFN88CA,1,224.36,住宅,鋼筋混凝土造,105年6月17日,四層,一層 二層 三層 四層
RPPNMLRLKIMFFCN56DA,37,168.06,住商用,鋼筋混凝土加強磚造,70年3月24日,三層,一層 二層 三層 騎樓
RPRNMLPKJHNFFCN98DA,36,112.56,住家用,鋼筋混凝土加強磚造,70年5月13日,二層,一層 二層 騎樓
RPPNMLTKJHNFFEN66CA,14,76.20,商業用,鋼造,92年7月24日,一層,一層
RPPNMLTKJHNFFEN66CA,39,262.27,工業用,加強磚造,67年6月30日,一層,一層
RPTNMLKKJHNFFDN68CA,34,101.12,住家用,加強磚造,73年1月12日,二層,一層 二層
RPUNMLPLKIMFFDN86CA,27,151.52,住家用,鋼筋混凝土造,79年8月18日,三層,一層 二層 三層
RPSNMLLLKIMFFGN56CA,2,175.76,住家用,鋼筋混凝土造,104年12月30日,三層,一層 二層 三層 屋頂突出物 騎樓
RPSNMLTKJHNFFEN96CA,22,173.34,住家用,鋼筋混凝土造,84年11月15日,四層,一層 二層 三層 四層
RPRNMLKLKIMFFGN09DA,5,301.34,住家用,鋼筋混凝土造,101年7月11日,三層,一層 二層 三層
RPQOMLQLKIMFFAN98CA,44,95.08,住家用,鋼筋混凝土加強磚造,63年2月19日,二層,一層 二層
RPWNMLMKJHNFFCN09CA,22,77.09,住家用,鋼筋混凝土造,84年11月27日,八層,八層
RPWNMLMKJHNFFCN09CA,22,25.84,見其他登記事項,鋼筋混凝土造,84年11月27日,八層,
RPWNMLMKJHNFFCN09CA,22,6.93,停車空間,鋼筋混凝土造,84年11月27日,八層,
RPOPMLLLKIMFFAN38CA,29,162.78,住家用,鋼筋混凝土造,77年12月21日,三層,一層 二層 三層 騎樓
RPSNMLRLKIMFFAN56CA,21,15.37,住家用,鋼筋混凝土造,86年2月26日,九層,九層
RPSNMLRLKIMFFAN56CA,21,11.72,見其他登記事項,鋼筋混凝土造,86年2月26日,九層,
RPWNMLKKJHNFFAN68CA,38,219.20,住商用,鋼筋混凝土造,69年2月12日,四層,一層 二層 三層 四層 騎樓
RPRNMLSLKIMFFBN66CA,3,207.17,見其他登記事項,鋼筋混凝土造,103年6月10日,四層,一層 二層 三層 四層
RPXNMLMJJHNFFBN98CA,18,178.15,住家用,鋼筋混凝土造,88年11月10日,三層,一層 二層 三層
RPWNMLMLKIMFFAN09CA,,160.76,見其他登記事項,鋼筋混凝土造,106年8月10日,三層,一層 二層 三層 屋頂突出物
RPSNMLMLKIMFFAN68CA,22,33.64,住家用,鋼筋混凝土造,85年3月21日,十三層,六層
RPSNMLMLKIMFFAN68CA,22,21.92,見其他登記事項,鋼筋混凝土造,85年3月21日,十三層,
RPPOMLKKJHNFFAN08CA,32,86.92,住家用,鋼筋混凝土加強磚造,74年10月12日,二層,一層 二層
RPPNMLKMKIMFFAN28CA,1,176.22,住家用,鋼筋混凝土造,105年5月27日,四層,一層 二層 三層 四層
RPUNMLKKJHNFFAN48CA,27,181.80,住商用,鋼筋混凝土造,79年10月11日,三層,一層 二層 三層
RPTNMLQKJHNFFBN09CA,37,118.40,住家用,加強磚造,69年5月29日,二層,一層 二層
RPRPMLLLKIMFFAN68CA,1,140.32,見其他登記事項,鋼筋混凝土造,105年9月26日,三層,一層 二層 三層 屋頂突出物
RPPPMLKKJHNFFAN18CA,23,65.38,見其他登記事項,鋼筋混凝土造,83年8月31日,十二層,一層
RPPPMLKKJHNFFAN18CA,23,43.37,見其他登記事項,鋼筋混凝土造,83年8月31日,十二層,
RPPNMLLKJHNFFAN08CA,,72.56,見其他登記事項,鋼筋混凝土造,106年7月11日,十二層,十層
RPPNMLLKJHNFFAN08CA,,68.54,見其他登記事項,鋼筋混凝土造,106年7月11日,十二層,
RPUNMLSJJHNFFAN56CA,34,101.75,住家用,加強磚造,72年11月11日,二層,一層 二層
RPQPMLKKJHNFFAN28CA,8,105.94,見其他登記事項,鋼筋混凝土造,98年8月21日,七層,三層
RPQPMLKKJHNFFAN28CA,8,66.48,見其他登記事項,鋼筋混凝土造,98年8月21日,七層,
RPPNMLNLKIMFFAN48CA,19,161.60,見其他登記事項,鋼筋混凝土造,88年1月20日,三層,一層 二層 三層 地下層
RPQOMLTJJHNFFAN98CA,40,77.16,住家用,鋼筋混凝土造,66年5月19日,三層,一層 二層 三層 騎樓
RPOOMLMLKIMFFAN38CA,,146.99,見其他登記事項,鋼筋混凝土造,106年10月12日,三層,一層 二層 三層 屋頂突出物
RPQOMLNJJHNFFAN38CA,39,92.18,住家用,鋼筋混凝土加強磚造,68年1月4日,二層,一層 二層
RPRNMLKKJHNFFBN28CA,13,163.61,住家用,鋼筋混凝土造,93年8月2日,三層,一層 二層 三層
RPSNMLKKJHNFFDN58CA,22,23.00,住家用,鋼筋混凝土造,85年2月12日,十三層,九層
RPSNMLKKJHNFFDN58CA,22,35.57,見其他登記事項,鋼筋混凝土造,85年2月12日,十三層,
RPPNMLOJJHNFFBN38CA,,201.01,住家用,鋼筋混凝土造,106年5月25日,四層,一層 二層 三層 四層
RPPNMLPLKIMFFDN98CA,2,230.33,見其他登記事項,鋼筋混凝土造,105年3月25日,三層,一層 二層 三層
RPUNMLTLKIMFFDN27CA,1,256.22,見其他登記事項,鋼筋混凝土造,105年10月12日,四層,一層 二層 三層 四層
RPSNMLTKJHNFFDN86CA,34,65.26,住商用,鋼筋混凝土造,73年2月23日,五層,一層 二層
RPUNMLTKJHNFFBN86CA,,191.25,見其他登記事項,鋼筋混凝土造,106年10月5日,三層,一層 二層 三層 騎樓 見其他登記事項
RPTNMLTKJHNFFBN76CA,,186.72,見其他登記事項,鋼筋混凝土造,106年10月5日,三層,一層 二層 三層 騎樓 見其他登記事項
RPTNMLMLKIMFFFN66CA,1,215.93,住宅,鋼筋混凝土造,106年1月19日,四層,一層 二層 三層 四層
RPRNMLLLKIMFFGN09CA,2,173.92,住家用,鋼筋混凝土造,104年12月30日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQNMLTJJHNFFGN86CA,37,117.69,住家用,見其他登記事項,69年12月18日,二層,一層 二層 騎樓
RPSNMLLLKIMFFHN66CA,38,151.20,住家用,鋼筋混凝土造,69年5月31日,三層,一層 二層 三層
RPRNMLTKJHNFFDN76CA,20,20.40,住家用,鋼筋混凝土造,87年3月16日,十四層,八層
RPRNMLTKJHNFFDN76CA,20,9.32,見其他登記事項,鋼筋混凝土造,87年3月16日,十四層,
RPRNMLTKJHNFFDN76CA,20,2.78,見其他登記事項,鋼筋混凝土造,87年3月16日,十四層,
RPXNMLSLKIMFFAN27DA,,187.78,見其他登記事項,鋼筋混凝土造,106年9月7日,三層,一層 二層 三層 屋頂突出物
RPRNMLOKJHNFFFN09CA,2,195.51,見其他登記事項,鋼筋混凝土造,104年12月24日,四層,一層 二層 三層 四層
RPWOMLSKJHNFFAN07DA,28,103.48,住家用,加強磚造,79年2月5日,二層,一層 二層
RPXOMLSKJHNFFAN17DA,25,61.75,農舍,鋼造,81年9月3日,一層,一層
RPPOMLSLKIMFFAN56DA,,187.78,見其他登記事項,鋼筋混凝土造,106年9月7日,三層,一層 二層 三層 屋頂突出物
RPOOMLSLKIMFFAN09DA,,187.78,見其他登記事項,鋼筋混凝土造,106年9月7日,三層,一層 二層 三層 屋頂突出物
RPQNMLOKJHNFFHN56CA,,165.94,住家用,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物
RPRNMLOKJHNFFHN66CA,,165.94,住家用,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物
RPQOMLSLKIMFFAN66DA,,210.95,住家用,鋼筋混凝土造,106年9月7日,四層,一層 二層 三層 四層
RPQNMLPLKIMFFFN66CA,5,276.04,住宅,鋼筋混凝土造,101年11月28日,四層,一層 二層 三層 四層 騎樓
RPPNMLMJJHNFFFN68DA,36,127.99,住商用,鋼筋混凝土造,70年11月20日,三層,一層 二層 三層
RPPNMLNJJHNFFGN78CA,38,123.04,住商用,見其他登記事項,68年10月24日,二層,一層 二層 騎樓
RPPNMLOKJHNFFHN09CA,,167.99,住家用,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物
RPUNMLPKJHNFFFN86CA,,264.94,住宅,鋼筋混凝土造,106年8月23日,四層,一層 二層 三層 四層
RPPNMLSJJHNFFHN76CA,21,143.01,住家用,鋼筋混凝土造,85年12月3日,四層,一層 二層 三層 四層 騎樓
RPOOMLKKJHNFFDN28CA,13,261.83,住家用,鋼筋混凝土造,93年9月30日,五層,一層 二層 三層 四層 五層
RPOOMLKKJHNFFDN28CA,13,3.62,住家用,鋼筋混凝土造,93年9月30日,二層,一層 二層
RPRNMLQKJHNFFDN09CA,22,23.00,住家用,鋼筋混凝土造,85年2月12日,十三層,十二層
RPRNMLQKJHNFFDN09CA,22,.18,商業用,鋼筋混凝土造,85年2月12日,十三層,
RPRNMLQKJHNFFDN09CA,22,35.62,見其他登記事項,鋼筋混凝土造,85年2月12日,十三層,
RPUNMLQKJHNFFDN76CA,1,302.09,見其他登記事項,鋼筋混凝土造,106年3月28日,四層,一層 二層 三層 四層 屋頂突出物
RPQNMLSLKIMFFBN56CA,23,90.86,住家用,鋼筋混凝土造,84年5月20日,七層,三層
RPQNMLSLKIMFFBN56CA,23,33.77,見其他登記事項,鋼筋混凝土造,84年5月20日,七層,
RPRNMLPLKIMFFAN88CA,37,70.65,住家用,鋼筋混凝土加強磚造,70年1月29日,一層,一層 騎樓
RPQNMLPLKIMFFBN88CA,36,164.64,住工用,鋼筋混凝土造,70年6月2日,三層,一層 二層 三層 騎樓
RPTNMLRLKIMFFDN96CA,1,248.67,見其他登記事項,鋼筋混凝土造,105年7月11日,三層,一層 二層 三層 見其他登記事項
RPTNMLRLKIMFFDN96CA,1,248.67,見其他登記事項,鋼筋混凝土造,105年7月11日,三層,一層 二層 三層 見其他登記事項
RPPNMLRLKIMFFAN88CA,35,96.96,住家用,加強磚造,72年4月16日,二層,一層 二層
RPRNMLMLKIMFFDN88CA,40,70.28,住家用,加強磚造,67年1月1日,一層,一層
RPTNMLSJJHNFFAN09CA,3,.35,見其他登記事項,鋼筋混凝土造,103年10月1日,一層,一層
RPTNMLSJJHNFFAN09CA,3,227.52,見其他登記事項,鋼筋混凝土造,103年10月1日,五層,一層 二層 三層 四層 見其他登記事項
RPQNMLPKJHNFFBN68CA,37,47.25,住商用,鋼筋混凝土加強磚造,70年1月29日,二層,一層 二層 騎樓
RPPNMLQLKIMFFBN88CA,26,66.87,住家用,鋼造,80年12月16日,一層,一層
RPQNMLQLKIMFFAN88CA,27,89.95,住家用,鋼筋混凝土造,79年9月11日,七層,七層
RPQNMLQLKIMFFAN88CA,27,10.91,見其他登記事項,鋼筋混凝土造,79年9月11日,七層,地下層
RPXOMLKKJHNFFAN88CA,30,91.72,住家用,加強磚造,77年2月10日,二層,一層 二層
RPRNMLTLKIMFFBN76CA,,190.23,見其他登記事項,鋼筋混凝土造,106年6月19日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLTLKIMFFBN86CA,,184.74,見其他登記事項,鋼筋混凝土造,106年6月19日,四層,一層 二層 三層 四層 見其他登記事項
RPQOMLRKJHNFFAN88CA,24,176.48,工業用,鋼筋混凝土造,82年6月12日,四層,一層 二層 三層 四層
RPPNMLKKJHNFFBN08CA,28,158.28,住商用,鋼筋混凝土造,78年12月28日,三層,一層 二層 三層 騎樓
RPUNMLTJJHNFFBN76CA,4,13.69,農舍,見其他登記事項,102年8月15日,一層,一層
RPQOMLKKJHNFFAN18CA,49,102.61,住家用,鋼筋混凝土加強磚造,57年7月26日,二層,一層 二層
RPUNMLQLKIMFFCN86CA,21,156.21,見其他登記事項,鋼筋混凝土造,86年3月21日,七層,一層 二層 三層 騎樓
RPUNMLQLKIMFFCN86CA,21,54.63,見其他登記事項,鋼筋混凝土造,86年3月21日,七層,
RPOOMLNJJHNFFAN18CA,,186.32,見其他登記事項,鋼筋混凝土造,106年9月21日,三層,一層 二層 三層 屋頂突出物
RPPOMLMLJHNFFAN38CA,17,31.26,見其他登記事項,鋼筋混凝土造,89年10月20日,十四層,
SPPOMLMLJHNFFAN48CA,17,31.26,見其他登記事項,鋼筋混凝土造,89年10月20日,十四層,
RPPNMLLMKIMFFCN58CA,,186.02,見其他登記事項,鋼筋混凝土造,106年10月5日,四層,一層 二層 三層 四層 騎樓
RPQNMLTJJHNFFBN98CA,11,26.88,農舍,見其他登記事項,96年3月20日,一層,一層
RPWNMLTKJHNFFBN07CA,,172.87,見其他登記事項,鋼筋混凝土造,106年10月5日,三層,一層 二層 三層 見其他登記事項
RPTNMLLKJHNFFBN58CA,40,94.80,住家用,鋼筋混凝土加強磚造,67年4月1日,二層,一層 二層 騎樓
RPSNMLMJJHNFFCN58CA,,188.03,見其他登記事項,鋼筋混凝土造,106年10月2日,四層,一層 二層 三層 四層
RPRNMLRLKIMFFDN76CA,2,132.08,見其他登記事項,鋼筋混凝土造,105年5月23日,三層,一層 二層 三層 屋頂突出物
RPTNMLSJJHNFFDN76CA,,91.34,見其他登記事項,鋼筋混凝土造,106年7月6日,十層,八層
